gene,gene_name,zscore,effect_size,pvalue,var_g,pred_perf_r2,pred_perf_pval,pred_perf_qval,n_snps_used,n_snps_in_cov,n_snps_in_model,best_gwas_p,largest_weight
ENSG00000273264.1,RP11-131L23.2,2.465335650016374,NA,0.013688495599675677,0.0710767857896328,0.16334067161175506,0.0019951436269963208,NA,55,58,58,8.034054643579557e-06,0.12420301228658345
ENSG00000179256.2,SMCO3,-2.453429600400019,NA,0.014150123399508698,0.024637685838362556,0.1394073416199079,0.004394332709766195,NA,44,45,45,1.0817140231584578e-08,0.13765848452679785
ENSG00000171617.13,ENC1,2.4495084149242645,NA,0.014305136714038276,0.059097062177892554,0.10113608566472262,0.01359289597939039,NA,32,34,34,7.189125710348739e-06,0.09320440229551624
ENSG00000166436.15,TRIM66,2.406665590134275,NA,0.016098903808592552,0.05221233649700959,0.2151229831894948,0.00012025460345663421,NA,25,27,27,3.318025617761154e-05,0.15285995206199868
ENSG00000274419.6,TBC1D3D,2.405709743499756,NA,0.016141083411541867,0.004727462524957132,0.2050274073000239,5.560151012405029e-05,NA,1,17,17,0.016141083411541867,0.11686365543224835
ENSG00000261770.1,CTC-459F4.1,2.3511552105472355,NA,0.01871522539073961,0.08796582972385664,0.28008325701490183,1.6305490557127923e-05,NA,48,49,49,0.00021246807341450215,0.10016655575094507
ENSG00000166908.17,PIP4K2C,2.3380095863620745,NA,0.019386750854647694,0.006264258614218441,0.0765739224145806,0.032017553267076504,NA,11,11,11,2.356730063463817e-06,0.04972653460531422
ENSG00000095713.13,CRTAC1,2.3357102610562457,NA,0.019506347344510202,0.022746261517566785,0.07986837222638275,0.03129984509489324,NA,10,10,10,6.88601871981148e-22,0.1150156222185286
ENSG00000171714.10,ANO5,-2.3321400788806312,NA,0.019693323212954788,0.039664608265650915,0.1946479891875863,0.0004128635781377528,NA,41,42,42,0.001263543783985735,0.19294833797495986
ENSG00000253250.2,C8orf88,-2.32979177490619,NA,0.01981715910321808,0.027522666352683613,0.106712767024227,0.009793860311630148,NA,34,44,44,2.2125707923480357e-20,0.19284669295059245
ENSG00000143951.15,WDPCP,2.3187133869649013,NA,0.020410582173825926,0.014033088367003056,0.1305564188836969,0.0032230289626051078,NA,11,13,13,0.007551211420503476,0.09432710507044743
ENSG00000164185.5,ZNF474,2.316388174266923,NA,0.02053708385759615,0.1641886789930652,0.2185696027523916,0.00011647986665957659,NA,66,69,69,2.2277809326994424e-08,0.2944069632775145
ENSG00000111364.15,DDX55,2.2868888707933435,NA,0.02220231038382044,0.08174431507504605,0.1990242584989718,0.000494012949527212,NA,67,69,69,9.988634851729831e-08,0.1664965327755151
ENSG00000105852.10,PON3,2.2692767307096235,NA,0.023251502666148883,0.012759894170373546,0.10875792107774172,0.011345998567973116,NA,11,11,11,0.001151556362604495,0.06368625348808228
ENSG00000182247.9,UBE2E2,2.2681799549615,NA,0.02331824068077145,0.0014703082265862023,0.1252243085024802,0.00554377500967464,NA,5,6,6,0.00027347168427525626,0.04211708129366548
ENSG00000258289.8,CHURC1,-2.2548419446717554,NA,0.024143251427101813,0.08433909907646411,0.3578606787727041,1.9299040183395366e-07,NA,52,55,55,0.007433491044575714,0.08669043285148915
ENSG00000023902.13,PLEKHO1,2.242323513116882,NA,0.024940471166760587,0.022122565558584578,0.32307936234672463,1.0106849793560735e-06,NA,35,44,44,0.003235933867540356,0.04627746497636112
ENSG00000125388.19,GRK4,2.2234466790342733,NA,0.02618569507240551,0.12183568429422648,0.2273585704741272,0.00014527324753728948,NA,66,75,75,2.1609729636154076e-07,0.3496578813465329
ENSG00000261456.5,TUBB8,-2.2223492441396004,NA,0.026259712605069204,0.009783856252788943,0.10351616248401424,0.012289580911768204,NA,10,14,14,0.0008481265666415717,0.053071769148721366
ENSG00000185798.7,WDR53,2.218815320589552,NA,0.026499291284063784,0.112834698593889,0.07014583497044484,0.03859242235161806,NA,40,48,48,5.105007441337458e-07,0.38976551721284736
ENSG00000231892.1,AC073316.2,-2.207011313551075,NA,0.027313268950935693,0.15917451664667034,0.08123768831830164,0.031229596584187426,NA,61,61,61,7.107716252541473e-12,0.2706329821945305
ENSG00000172247.3,C1QTNF4,-2.1791516636603827,NA,0.029320403355166034,0.04630989482231014,0.08862986644223893,0.02808458229316592,NA,48,48,48,2.889733457109263e-05,0.3480736377040505
ENSG00000136235.15,GPNMB,-2.173078217763959,NA,0.029774430817954594,0.056381534279167554,0.20597421596250495,0.00026836762112462503,NA,73,75,75,0.00015304131977377118,0.12165229317737518
ENSG00000077984.5,CST7,-2.151994536924658,NA,0.03139778464152607,0.025880346108219966,0.1944949924237446,0.0005016624219438532,NA,66,67,67,7.623634494039192e-05,0.18771616361855087
ENSG00000149591.16,TAGLN,2.1493092847863524,NA,0.03160989099675935,0.012840475072368022,0.1790133642292832,0.0008443790260613152,NA,14,15,15,3.78294347646554e-05,0.11189139640368162
ENSG00000188958.9,UTS2B,-2.143723992270287,NA,0.0320550086257978,0.017316192380254097,0.08531897749146826,0.016873505155550673,NA,12,12,12,9.487984783971473e-05,0.27654064995370153
ENSG00000186973.10,FAM183A,-2.1427786658789194,NA,0.03213087517815912,0.11131673602676154,0.2282460156178295,0.00017787734266049398,NA,75,79,79,5.216610431491291e-06,0.4245985984678872
ENSG00000166736.11,HTR3A,2.1371439294784453,NA,0.032586286881027035,0.12079638997006648,0.10991113513043574,0.00833463743257715,NA,104,107,107,9.926032397094147e-09,0.4161239749907728
ENSG00000107614.21,TRDMT1,-2.1205134857816463,NA,0.033962765465649275,0.04060058800962215,0.07601288559199773,0.04217404204619151,NA,48,52,52,0.000547332538420076,0.25260179740010785
ENSG00000115268.9,RPS15,-2.1166723940384227,NA,0.03428766131994464,0.019554293582454745,0.1564466623215186,0.0017382905087273998,NA,34,41,41,0.0029033540235992848,0.1353050634159325
ENSG00000164574.15,GALNT10,2.114831015953642,NA,0.03444435236948516,0.10134824070261148,0.20458670679126276,0.00022386340124656642,NA,59,61,61,2.2785511625610265e-06,0.2386327397998989
ENSG00000204001.9,LCN8,-2.100546866245339,NA,0.03568076245256725,0.01296327520405263,0.08828435364885598,0.02896665018831098,NA,3,3,3,0.0292851791152145,0.21807861095403025
