gene,gene_name,zscore,effect_size,pvalue,var_g,pred_perf_r2,pred_perf_pval,pred_perf_qval,n_snps_used,n_snps_in_cov,n_snps_in_model,best_gwas_p,largest_weight
ENSG00000163946.13,FAM208A,-1.5254235486127954,NA,0.12715348888197714,0.0017767621164752883,0.0480049105448432,1.3474948347177566e-06,NA,8,8,8,0.013810189868920766,0.04968572890807501
ENSG00000261770.1,CTC-459F4.1,1.525214328679199,NA,0.12720564782900198,0.39048759535726046,0.6641363377499168,4.408051579135426e-134,NA,34,35,35,0.00021246807341450215,0.13103987545114312
ENSG00000099624.7,ATP5D,1.5250492453524125,NA,0.12724681518129824,0.0006132210714058599,0.02128066999627697,0.0014373173518881582,NA,8,10,10,0.07919151283827275,0.014457676041299522
ENSG00000117697.14,NSL1,1.524711309223618,NA,0.12733111971407807,0.004248175047277018,0.048475416749252265,1.4192310918495373e-06,NA,40,40,40,6.654189576820908e-07,0.04791231200452358
ENSG00000061455.10,PRDM6,1.5245961466428848,NA,0.12735985911479378,0.023040175865155516,0.1045366595107055,4.765859653510128e-13,NA,51,54,54,5.5258787498129586e-12,0.19489414221528206
ENSG00000107614.21,TRDMT1,-1.5245651212192326,NA,0.1273676025280449,0.057662052892201915,0.3242640465550948,3.3834146290095713e-44,NA,31,33,33,0.0020654823136823214,0.07670945926506488
ENSG00000161036.12,LRWD1,1.5241480857092027,NA,0.1274717229886394,0.03308981190322278,0.2320857631694771,1.1403993885553875e-29,NA,23,23,23,0.0004833968669866099,0.09565422200311058
ENSG00000138380.17,CARF,-1.52394962616843,NA,0.12752129525078715,0.00520048332049012,0.12421586813881673,5.715684560839053e-16,NA,15,16,16,7.556511835641577e-05,0.04082832501358686
ENSG00000089250.18,NOS1,1.5237861165615105,NA,0.12756214880200586,0.006365246499443414,0.17435803349022685,6.639564529811107e-22,NA,21,35,35,0.005299332432983083,0.07609511325233988
ENSG00000130943.6,PKDREJ,-1.5230682573302887,NA,0.12774162937466962,0.0850138247418049,0.26637904512025395,4.3044682563968643e-35,NA,57,65,65,2.7244002259180512e-05,0.08571458666392842
ENSG00000197580.11,BCO2,-1.5229349209476397,NA,0.12777498801623238,0.0563845259902815,0.3305796203395185,1.0940809942731737e-45,NA,17,19,19,0.13359723444414667,0.2437068244184117
ENSG00000150787.7,PTS,-1.5223653264467745,NA,0.1279175677917492,0.0025649469109831954,0.049362595537226536,1.0441696107847686e-06,NA,8,9,9,0.13359723444414667,0.041937344373913936
ENSG00000241449.5,RP11-545G3.1,-1.5218201708428665,NA,0.12805414591215641,0.0009420220051835965,0.06973256984793794,3.8700593759688746e-09,NA,7,10,10,0.02567323718627466,0.038181019246894925
ENSG00000183773.15,AIFM3,1.5215989027004038,NA,0.12810961267497606,0.013846667284820076,0.02825742956810108,0.00015209389722731266,NA,33,39,39,0.05036169376791736,0.12182064551829608
ENSG00000115446.11,UNC50,1.5213831400066071,NA,0.12816371733664556,0.0064575625698437165,0.08604067781678494,3.534074491454323e-11,NA,30,31,31,0.06889258955660993,0.05407695803132356
ENSG00000106683.14,LIMK1,-1.5213005000836621,NA,0.1281844448315135,0.0014821889620770384,0.07000250812786901,3.1333779285853064e-09,NA,12,18,18,8.627785897109069e-07,0.042303420620426316
ENSG00000171574.17,ZNF584,1.5203812858286616,NA,0.12841517511334213,0.0860830928401731,0.41699696558885946,4.151608858334234e-62,NA,25,28,28,0.08288932690848612,0.1071179634658294
ENSG00000223414.2,LINC00473,-1.519946803162359,NA,0.12852434610098148,0.01487186663868945,0.022907334448244204,0.0009858293398394998,NA,73,77,77,7.212306903926066e-07,0.13187732770096872
ENSG00000167302.10,TEPSIN,-1.5199381988189604,NA,0.12852650881336347,0.0013627628518270572,0.02178632720483462,0.0013281589915342456,NA,14,14,14,0.00361509448700576,0.03810852118528837
ENSG00000206129.3,CTD-2008L17.2,1.5195052520623744,NA,0.12863536703891917,0.03446791157285284,0.22821962102971674,2.782514103809816e-29,NA,76,78,78,3.3719216093348346e-08,0.17796805721341222
ENSG00000134245.17,WNT2B,1.5182608950264536,NA,0.12894864162400768,0.004303438652043537,0.034986549609619916,4.220324463530671e-05,NA,32,35,35,0.022834694693030795,0.029481717176581712
ENSG00000135709.12,KIAA0513,-1.5171702289526618,NA,0.1292237107171428,0.002094418667124705,0.01754956177468651,0.004098284948725888,NA,10,11,11,0.000251348275377287,0.026349352440721945
ENSG00000184434.7,LRRC19,-1.517126577594828,NA,0.12923472919201495,0.179296479870797,0.321342690876585,2.701254560611616e-44,NA,45,46,46,2.4041442580357517e-05,0.1325383969644805
ENSG00000177570.13,SAMD12,-1.5169744273093555,NA,0.12927314066872939,0.05906069449100286,0.30927043376507873,4.484860465404406e-42,NA,64,68,68,0.0034797003368311173,0.18223516771065
ENSG00000105122.12,RASAL3,-1.51623469281284,NA,0.1294600185410911,0.003192867007048484,0.0473135838959002,1.6818938081603803e-06,NA,25,26,26,0.04735910335936343,0.08725142346424576
ENSG00000253729.7,PRKDC,-1.5157680511474605,NA,0.12957801330272242,3.50281543176213e-05,0.03362264921539538,6.415637545878288e-05,NA,1,3,3,0.12957801330272226,0.017541140232899516
ENSG00000184182.18,UBE2F,-1.515177435608137,NA,0.12972747574339155,0.009433972270114235,0.16817874801212246,3.641248281885356e-21,NA,66,67,67,0.004019443793279259,0.038337265050780486
ENSG00000196704.11,AMZ2,-1.5145183964620066,NA,0.1298944115757977,0.004650899026369328,0.07910091477736185,3.725377592631591e-10,NA,13,14,14,0.008644719504492679,0.03715785543003376
ENSG00000179715.12,PCED1B,-1.51327666116263,NA,0.13020939845409701,0.019626223437611962,0.047777960293259744,1.5830050962679925e-06,NA,93,95,95,7.485604741161193e-05,0.08884310970223956
ENSG00000160229.11,ZNF66,1.513273137457505,NA,0.13021029314338547,0.026286693029808118,0.10648716434604373,2.144890472018813e-13,NA,42,45,45,0.03077434253734706,0.07690742687709194
ENSG00000188313.12,PLSCR1,1.512185083565449,NA,0.13048678461857355,0.006280346465798401,0.0935229982065887,5.773621039959492e-12,NA,34,34,34,0.09656392382077746,0.08341784503798758
ENSG00000110395.6,CBL,-1.5121386918640272,NA,0.13049858359111255,0.019459849514161243,0.0976735777292611,2.80014332460912e-12,NA,104,110,110,1.559588377931201e-13,0.10496692256492357
ENSG00000221821.3,C6orf226,1.5117484790910662,NA,0.13059786061015935,0.007199999740584267,0.0652682495577325,1.1704855056695384e-08,NA,6,6,6,0.11251796074573768,0.18173117492956375
ENSG00000169031.18,COL4A3,1.510503786036425,NA,0.1309149240476095,0.025686765951280544,0.1030098226794502,5.302316848883129e-13,NA,118,121,121,0.003548419905770588,0.12812900324750634
ENSG00000132842.13,AP3B1,-1.5103846209068537,NA,0.13094531053381583,0.0022297746393052558,0.03804503386937099,1.5271213847701113e-05,NA,33,34,34,0.0005531900826567768,0.02745982560489373
ENSG00000101191.16,DIDO1,-1.5102958392100485,NA,0.13096795295870933,0.011605244490390645,0.16312897314619051,1.695335890055027e-20,NA,13,13,13,0.009693117367427442,0.04528060568476636
ENSG00000251580.1,RP11-539L10.3,-1.5100197069600816,NA,0.13103839570842296,0.1411387704910957,0.39635969539900295,1.3634113141262557e-58,NA,24,25,25,0.0013563599598650988,0.2896218153176848
