trait	nvec	svec
/media/kame/Data/_workings/projects/StressNSSIGenetics/1_GlobalRg/results/MiXeR/uni/combined/PTSD.fit.json	10000000.000000086	0.4894058100879192
/media/kame/Data/_workings/projects/StressNSSIGenetics/1_GlobalRg/results/MiXeR/uni/combined/PTSD.fit.json	12589254.117941765	0.5495344698429108
/media/kame/Data/_workings/projects/StressNSSIGenetics/1_GlobalRg/results/MiXeR/uni/combined/PTSD.fit.json	15848931.92461127	0.6077043980360031
/media/kame/Data/_workings/projects/StressNSSIGenetics/1_GlobalRg/results/MiXeR/uni/combined/PTSD.fit.json	19952623.149689	0.6627865567803383
/media/kame/Data/_workings/projects/StressNSSIGenetics/1_GlobalRg/results/MiXeR/uni/combined/PTSD.fit.json	25118864.315096024	0.7138664200901985
/media/kame/Data/_workings/projects/StressNSSIGenetics/1_GlobalRg/results/MiXeR/uni/combined/PTSD.fit.json	31622776.601684052	0.7602835118770599
/media/kame/Data/_workings/projects/StressNSSIGenetics/1_GlobalRg/results/MiXeR/uni/combined/PTSD.fit.json	39810717.05535008	0.801646214723587
/media/kame/Data/_workings/projects/StressNSSIGenetics/1_GlobalRg/results/MiXeR/uni/combined/PTSD.fit.json	50118723.36272776	0.8378216028213501
/media/kame/Data/_workings/projects/StressNSSIGenetics/1_GlobalRg/results/MiXeR/uni/combined/PTSD.fit.json	63095734.44801996	0.868903535604477
/media/kame/Data/_workings/projects/StressNSSIGenetics/1_GlobalRg/results/MiXeR/uni/combined/PTSD.fit.json	79432823.47242883	0.8951665848493576
