trait	nvec	svec
/media/kame/Data/_workings/projects/StressNSSIGenetics/1_GlobalRg/results/MiXeR/uni/combined/ADHD.fit.json	10000000.000000086	0.960349440574646
/media/kame/Data/_workings/projects/StressNSSIGenetics/1_GlobalRg/results/MiXeR/uni/combined/ADHD.fit.json	12589254.117941765	0.9699875116348267
/media/kame/Data/_workings/projects/StressNSSIGenetics/1_GlobalRg/results/MiXeR/uni/combined/ADHD.fit.json	15848931.92461127	0.9774169206619263
/media/kame/Data/_workings/projects/StressNSSIGenetics/1_GlobalRg/results/MiXeR/uni/combined/ADHD.fit.json	19952623.149689	0.9830939888954162
/media/kame/Data/_workings/projects/StressNSSIGenetics/1_GlobalRg/results/MiXeR/uni/combined/ADHD.fit.json	25118864.315096024	0.9874002903699874
/media/kame/Data/_workings/projects/StressNSSIGenetics/1_GlobalRg/results/MiXeR/uni/combined/ADHD.fit.json	31622776.601684052	0.9906468480825424
/media/kame/Data/_workings/projects/StressNSSIGenetics/1_GlobalRg/results/MiXeR/uni/combined/ADHD.fit.json	39810717.05535008	0.9930820018053055
/media/kame/Data/_workings/projects/StressNSSIGenetics/1_GlobalRg/results/MiXeR/uni/combined/ADHD.fit.json	50118723.36272776	0.9949006676673889
/media/kame/Data/_workings/projects/StressNSSIGenetics/1_GlobalRg/results/MiXeR/uni/combined/ADHD.fit.json	63095734.44801996	0.9962538212537766
/media/kame/Data/_workings/projects/StressNSSIGenetics/1_GlobalRg/results/MiXeR/uni/combined/ADHD.fit.json	79432823.47242883	0.9972571134567261
